,date,vessel_type,source,destination,price
481505,2026-06-23,Panamax,Indonesia,Gangavaram,22.68
524177,2026-06-23,Panamax,Mozambique,Gangavaram,23.91
591233,2026-06-23,Panamax,Russia,Sagar/Sandheads,32.13
390065,2026-06-23,Handysize,USA,Dhamra,20.81
841169,2026-06-23,Supramax,USA,Paradip,29.52
91361,2026-06-23,Capesize,Mozambique,Dhamra,10.98
755825,2026-06-23,Supramax,Mozambique,Paradip,16.63
396162,2026-06-24,Handysize,USA,Gangavaram,22.92
48690,2026-06-24,Capesize,Indonesia,Dhamra,9.34
438834,2026-06-24,Panamax,Australia,Gangavaram,28.7
444930,2026-06-24,Panamax,Australia,Gopalpur,26.82
408354,2026-06-24,Handysize,USA,Haldia,20.88
780210,2026-06-24,Supramax,Russia,Gangavaram,31.19
390066,2026-06-24,Handysize,USA,Dhamra,20.85
54786,2026-06-24,Capesize,Indonesia,Gangavaram,11.49
457122,2026-06-24,Panamax,Australia,Paradip,17.77
377874,2026-06-24,Handysize,Russia,Sagar/Sandheads,30.17
432738,2026-06-24,Panamax,Australia,Dhamra,25.11
835074,2026-06-24,Supramax,USA,Haldia,26.03
420546,2026-06-24,Handysize,USA,Sagar/Sandheads,29.48
414450,2026-06-24,Handysize,USA,Paradip,23.63
383970,2026-06-24,Handysize,Russia,Visakhapatnam,20.11
60882,2026-06-24,Capesize,Indonesia,Gopalpur,12.99
816786,2026-06-24,Supramax,USA,Dhamra,29.84
451026,2026-06-24,Panamax,Australia,Haldia,28.37
18210,2026-06-24,Capesize,Australia,Gopalpur,11.94
426642,2026-06-24,Handysize,USA,Visakhapatnam,19.42
402258,2026-06-24,Handysize,USA,Gopalpur,19.31
274242,2026-06-24,Handysize,Indonesia,Gopalpur,17.49
262050,2026-06-24,Handysize,Indonesia,Dhamra,12.1
670482,2026-06-24,Supramax,Australia,Paradip,22.62
127938,2026-06-24,Capesize,Mozambique,Visakhapatnam,18.9
530274,2026-06-24,Panamax,Mozambique,Gopalpur,23.78
170610,2026-06-24,Capesize,Russia,Visakhapatnam,16.39
755826,2026-06-24,Supramax,Mozambique,Paradip,16.86
225474,2026-06-24,Handysize,Australia,Gangavaram,15.72
109650,2026-06-24,Capesize,Mozambique,Haldia,14.01
768018,2026-06-24,Supramax,Mozambique,Visakhapatnam,26.37
12114,2026-06-24,Capesize,Australia,Gangavaram,12.04
664386,2026-06-24,Supramax,Australia,Haldia,23.75
615618,2026-06-24,Panamax,USA,Gopalpur,26.27
347394,2026-06-24,Handysize,Russia,Dhamra,18.54
493698,2026-06-24,Panamax,Indonesia,Haldia,26.28
176706,2026-06-24,Capesize,USA,Dhamra,17.08
304722,2026-06-24,Handysize,Mozambique,Dhamra,21.64
828978,2026-06-24,Supramax,USA,Gopalpur,19.42
609522,2026-06-24,Panamax,USA,Gangavaram,26.29
298626,2026-06-24,Handysize,Indonesia,Visakhapatnam,20.11
597330,2026-06-24,Panamax,Russia,Visakhapatnam,23.83
158418,2026-06-24,Capesize,Russia,Paradip,14.81
542466,2026-06-24,Panamax,Mozambique,Paradip,22.49
292530,2026-06-24,Handysize,Indonesia,Sagar/Sandheads,21.42
707058,2026-06-24,Supramax,Indonesia,Haldia,20.32
237666,2026-06-24,Handysize,Australia,Haldia,17.99
603426,2026-06-24,Panamax,USA,Dhamra,31.41
353490,2026-06-24,Handysize,Russia,Gangavaram,21.16
731442,2026-06-24,Supramax,Mozambique,Dhamra,25.99
676578,2026-06-24,Supramax,Australia,Sagar/Sandheads,21.84
164514,2026-06-24,Capesize,Russia,Sagar/Sandheads,16.99
487602,2026-06-24,Panamax,Indonesia,Gopalpur,14.76
85266,2026-06-24,Capesize,Indonesia,Visakhapatnam,15.44
231570,2026-06-24,Handysize,Australia,Gopalpur,22.94
536370,2026-06-24,Panamax,Mozambique,Haldia,25.93
524178,2026-06-24,Panamax,Mozambique,Gangavaram,22.89
219378,2026-06-24,Handysize,Australia,Dhamra,20.14
713154,2026-06-24,Supramax,Indonesia,Paradip,18.82
310818,2026-06-24,Handysize,Mozambique,Gangavaram,16.44
201090,2026-06-24,Capesize,USA,Paradip,12.05
36498,2026-06-24,Capesize,Australia,Sagar/Sandheads,13.17
316914,2026-06-24,Handysize,Mozambique,Gopalpur,16.68
810690,2026-06-24,Supramax,Russia,Visakhapatnam,26.07
640002,2026-06-24,Panamax,USA,Visakhapatnam,21.07
329106,2026-06-24,Handysize,Mozambique,Paradip,22.15
518082,2026-06-24,Panamax,Mozambique,Dhamra,21.03
24306,2026-06-24,Capesize,Australia,Haldia,16.77
6018,2026-06-24,Capesize,Australia,Dhamra,16.68
323010,2026-06-24,Handysize,Mozambique,Haldia,15.4
761922,2026-06-24,Supramax,Mozambique,Sagar/Sandheads,24.05
511986,2026-06-24,Panamax,Indonesia,Visakhapatnam,26.35
646098,2026-06-24,Supramax,Australia,Dhamra,25.57
194994,2026-06-24,Capesize,USA,Haldia,20.35
719250,2026-06-24,Supramax,Indonesia,Sagar/Sandheads,18.47
188898,2026-06-24,Capesize,USA,Gopalpur,15.26
481506,2026-06-24,Panamax,Indonesia,Gangavaram,22.85
652194,2026-06-24,Supramax,Australia,Gangavaram,17.78
335202,2026-06-24,Handysize,Mozambique,Sagar/Sandheads,21.22
725346,2026-06-24,Supramax,Indonesia,Visakhapatnam,31.25
621714,2026-06-24,Panamax,USA,Haldia,29.41
341298,2026-06-24,Handysize,Mozambique,Visakhapatnam,11.96
73074,2026-06-24,Capesize,Indonesia,Paradip,11.53
213282,2026-06-24,Capesize,USA,Visakhapatnam,19.13
627810,2026-06-24,Panamax,USA,Paradip,22.83
658290,2026-06-24,Supramax,Australia,Gopalpur,18.38
182802,2026-06-24,Capesize,USA,Gangavaram,15.35
115746,2026-06-24,Capesize,Mozambique,Paradip,10.93
499794,2026-06-24,Panamax,Indonesia,Paradip,35.5
207186,2026-06-24,Capesize,USA,Sagar/Sandheads,19.12
633906,2026-06-24,Panamax,USA,Sagar/Sandheads,41.78
121842,2026-06-24,Capesize,Mozambique,Sagar/Sandheads,20.45
79170,2026-06-24,Capesize,Indonesia,Sagar/Sandheads,15.3
841170,2026-06-24,Supramax,USA,Paradip,28.58
505890,2026-06-24,Panamax,Indonesia,Sagar/Sandheads,26.75
682674,2026-06-24,Supramax,Australia,Visakhapatnam,23.07
798498,2026-06-24,Supramax,Russia,Paradip,20.33
103554,2026-06-24,Capesize,Mozambique,Gopalpur,17.8
585138,2026-06-24,Panamax,Russia,Paradip,27.29
688770,2026-06-24,Supramax,Indonesia,Dhamra,13.94
280338,2026-06-24,Handysize,Indonesia,Haldia,19.13
91362,2026-06-24,Capesize,Mozambique,Dhamra,10.6
554658,2026-06-24,Panamax,Mozambique,Visakhapatnam,32.27
134034,2026-06-24,Capesize,Russia,Dhamra,20.54
255954,2026-06-24,Handysize,Australia,Visakhapatnam,25.92
475410,2026-06-24,Panamax,Indonesia,Dhamra,15.86
774114,2026-06-24,Supramax,Russia,Dhamra,17.73
365682,2026-06-24,Handysize,Russia,Haldia,24.58
822882,2026-06-24,Supramax,USA,Gangavaram,27.29
804594,2026-06-24,Supramax,Russia,Sagar/Sandheads,23.31
560754,2026-06-24,Panamax,Russia,Dhamra,32.3
737538,2026-06-24,Supramax,Mozambique,Gangavaram,19.53
146226,2026-06-24,Capesize,Russia,Gopalpur,14.5
463218,2026-06-24,Panamax,Australia,Sagar/Sandheads,25.62
579042,2026-06-24,Panamax,Russia,Haldia,26.33
469314,2026-06-24,Panamax,Australia,Visakhapatnam,31.07
743634,2026-06-24,Supramax,Mozambique,Gopalpur,18.1
30402,2026-06-24,Capesize,Australia,Paradip,16.16
371778,2026-06-24,Handysize,Russia,Paradip,23.86
847266,2026-06-24,Supramax,USA,Sagar/Sandheads,23.49
268146,2026-06-24,Handysize,Indonesia,Gangavaram,21.4
566850,2026-06-24,Panamax,Russia,Gangavaram,26.82
140130,2026-06-24,Capesize,Russia,Gangavaram,15.14
97458,2026-06-24,Capesize,Mozambique,Gangavaram,12.79
572946,2026-06-24,Panamax,Russia,Gopalpur,28.88
700962,2026-06-24,Supramax,Indonesia,Gopalpur,16.14
694866,2026-06-24,Supramax,Indonesia,Gangavaram,19.5
249858,2026-06-24,Handysize,Australia,Sagar/Sandheads,24.06
853362,2026-06-24,Supramax,USA,Visakhapatnam,28.65
548562,2026-06-24,Panamax,Mozambique,Sagar/Sandheads,28.79
591234,2026-06-24,Panamax,Russia,Sagar/Sandheads,32.62
749730,2026-06-24,Supramax,Mozambique,Haldia,30.51
792402,2026-06-24,Supramax,Russia,Haldia,30.24
42594,2026-06-24,Capesize,Australia,Visakhapatnam,12.51
359586,2026-06-24,Handysize,Russia,Gopalpur,18.32
243762,2026-06-24,Handysize,Australia,Paradip,13.99
286434,2026-06-24,Handysize,Indonesia,Paradip,17.22
786306,2026-06-24,Supramax,Russia,Gopalpur,25.15
152322,2026-06-24,Capesize,Russia,Haldia,17.08
66978,2026-06-24,Capesize,Indonesia,Haldia,18.44
201091,2026-06-25,Capesize,USA,Paradip,12.4
262051,2026-06-25,Handysize,Indonesia,Dhamra,12.1
743635,2026-06-25,Supramax,Mozambique,Gopalpur,17.84
30403,2026-06-25,Capesize,Australia,Paradip,16.43
579043,2026-06-25,Panamax,Russia,Haldia,25.07
749731,2026-06-25,Supramax,Mozambique,Haldia,30.09
79171,2026-06-25,Capesize,Indonesia,Sagar/Sandheads,15.28
383971,2026-06-25,Handysize,Russia,Visakhapatnam,19.09
603427,2026-06-25,Panamax,USA,Dhamra,30.06
633907,2026-06-25,Panamax,USA,Sagar/Sandheads,41.71
731443,2026-06-25,Supramax,Mozambique,Dhamra,24.66
816787,2026-06-25,Supramax,USA,Dhamra,29.33
841171,2026-06-25,Supramax,USA,Paradip,28.26
237667,2026-06-25,Handysize,Australia,Haldia,18.98
243763,2026-06-25,Handysize,Australia,Paradip,14.46
847267,2026-06-25,Supramax,USA,Sagar/Sandheads,23.89
822883,2026-06-25,Supramax,USA,Gangavaram,26.82
286435,2026-06-25,Handysize,Indonesia,Paradip,17.27
719251,2026-06-25,Supramax,Indonesia,Sagar/Sandheads,17.64
323011,2026-06-25,Handysize,Mozambique,Haldia,16.94
572947,2026-06-25,Panamax,Russia,Gopalpur,27.97
597331,2026-06-25,Panamax,Russia,Visakhapatnam,25.85
97459,2026-06-25,Capesize,Mozambique,Gangavaram,12.96
566851,2026-06-25,Panamax,Russia,Gangavaram,25.64
24307,2026-06-25,Capesize,Australia,Haldia,16.62
542467,2026-06-25,Panamax,Mozambique,Paradip,22.3
518083,2026-06-25,Panamax,Mozambique,Dhamra,21.51
640003,2026-06-25,Panamax,USA,Visakhapatnam,20.83
54787,2026-06-25,Capesize,Indonesia,Gangavaram,11.99
268147,2026-06-25,Handysize,Indonesia,Gangavaram,21.38
810691,2026-06-25,Supramax,Russia,Visakhapatnam,26.06
6019,2026-06-25,Capesize,Australia,Dhamra,16.08
780211,2026-06-25,Supramax,Russia,Gangavaram,30.69
316915,2026-06-25,Handysize,Mozambique,Gopalpur,17.34
207187,2026-06-25,Capesize,USA,Sagar/Sandheads,19.11
292531,2026-06-25,Handysize,Indonesia,Sagar/Sandheads,22.25
115747,2026-06-25,Capesize,Mozambique,Paradip,11.44
12115,2026-06-25,Capesize,Australia,Gangavaram,11.75
560755,2026-06-25,Panamax,Russia,Dhamra,32.15
591235,2026-06-25,Panamax,Russia,Sagar/Sandheads,32.66
548563,2026-06-25,Panamax,Mozambique,Sagar/Sandheads,28.54
402259,2026-06-25,Handysize,USA,Gopalpur,18.92
304723,2026-06-25,Handysize,Mozambique,Dhamra,21.34
280339,2026-06-25,Handysize,Indonesia,Haldia,19.35
298627,2026-06-25,Handysize,Indonesia,Visakhapatnam,20.16
835075,2026-06-25,Supramax,USA,Haldia,26.69
225475,2026-06-25,Handysize,Australia,Gangavaram,15.51
432739,2026-06-25,Panamax,Australia,Dhamra,25.03
755827,2026-06-25,Supramax,Mozambique,Paradip,16.54
828979,2026-06-25,Supramax,USA,Gopalpur,19.35
737539,2026-06-25,Supramax,Mozambique,Gangavaram,19.64
444931,2026-06-25,Panamax,Australia,Gopalpur,26.58
609523,2026-06-25,Panamax,USA,Gangavaram,26.61
249859,2026-06-25,Handysize,Australia,Sagar/Sandheads,24.33
530275,2026-06-25,Panamax,Mozambique,Gopalpur,24.15
109651,2026-06-25,Capesize,Mozambique,Haldia,13.9
18211,2026-06-25,Capesize,Australia,Gopalpur,11.33
585139,2026-06-25,Panamax,Russia,Paradip,26.43
451027,2026-06-25,Panamax,Australia,Haldia,29.36
798499,2026-06-25,Supramax,Russia,Paradip,20.22
554659,2026-06-25,Panamax,Mozambique,Visakhapatnam,32.86
274243,2026-06-25,Handysize,Indonesia,Gopalpur,17.34
804595,2026-06-25,Supramax,Russia,Sagar/Sandheads,25.62
627811,2026-06-25,Panamax,USA,Paradip,23.52
85267,2026-06-25,Capesize,Indonesia,Visakhapatnam,15.54
390067,2026-06-25,Handysize,USA,Dhamra,20.67
213283,2026-06-25,Capesize,USA,Visakhapatnam,18.45
396163,2026-06-25,Handysize,USA,Gangavaram,23.41
621715,2026-06-25,Panamax,USA,Haldia,29.59
42595,2026-06-25,Capesize,Australia,Visakhapatnam,12.14
255955,2026-06-25,Handysize,Australia,Visakhapatnam,25.24
725347,2026-06-25,Supramax,Indonesia,Visakhapatnam,32.52
310819,2026-06-25,Handysize,Mozambique,Gangavaram,17.08
438835,2026-06-25,Panamax,Australia,Gangavaram,27.45
103555,2026-06-25,Capesize,Mozambique,Gopalpur,17.85
524179,2026-06-25,Panamax,Mozambique,Gangavaram,23.23
231571,2026-06-25,Handysize,Australia,Gopalpur,23.79
219379,2026-06-25,Handysize,Australia,Dhamra,20.55
615619,2026-06-25,Panamax,USA,Gopalpur,26.72
91363,2026-06-25,Capesize,Mozambique,Dhamra,10.52
536371,2026-06-25,Panamax,Mozambique,Haldia,26.94
463219,2026-06-25,Panamax,Australia,Sagar/Sandheads,24.88
158419,2026-06-25,Capesize,Russia,Paradip,14.87
170611,2026-06-25,Capesize,Russia,Visakhapatnam,16.41
335203,2026-06-25,Handysize,Mozambique,Sagar/Sandheads,20.58
707059,2026-06-25,Supramax,Indonesia,Haldia,20.54
652195,2026-06-25,Supramax,Australia,Gangavaram,18.25
786307,2026-06-25,Supramax,Russia,Gopalpur,25.96
365683,2026-06-25,Handysize,Russia,Haldia,24.13
457123,2026-06-25,Panamax,Australia,Paradip,16.58
134035,2026-06-25,Capesize,Russia,Dhamra,20.19
121843,2026-06-25,Capesize,Mozambique,Sagar/Sandheads,19.95
768019,2026-06-25,Supramax,Mozambique,Visakhapatnam,25.82
774115,2026-06-25,Supramax,Russia,Dhamra,17.18
475411,2026-06-25,Panamax,Indonesia,Dhamra,15.38
481507,2026-06-25,Panamax,Indonesia,Gangavaram,22.56
682675,2026-06-25,Supramax,Australia,Visakhapatnam,22.03
688771,2026-06-25,Supramax,Indonesia,Dhamra,13.63
499795,2026-06-25,Panamax,Indonesia,Paradip,35.03
182803,2026-06-25,Capesize,USA,Gangavaram,14.73
359587,2026-06-25,Handysize,Russia,Gopalpur,18.64
713155,2026-06-25,Supramax,Indonesia,Paradip,19.0
66979,2026-06-25,Capesize,Indonesia,Haldia,17.95
152323,2026-06-25,Capesize,Russia,Haldia,17.07
60883,2026-06-25,Capesize,Indonesia,Gopalpur,12.72
341299,2026-06-25,Handysize,Mozambique,Visakhapatnam,11.69
505891,2026-06-25,Panamax,Indonesia,Sagar/Sandheads,25.95
493699,2026-06-25,Panamax,Indonesia,Haldia,26.42
414451,2026-06-25,Handysize,USA,Paradip,24.4
420547,2026-06-25,Handysize,USA,Sagar/Sandheads,30.16
73075,2026-06-25,Capesize,Indonesia,Paradip,12.43
792403,2026-06-25,Supramax,Russia,Haldia,30.22
658291,2026-06-25,Supramax,Australia,Gopalpur,18.34
664387,2026-06-25,Supramax,Australia,Haldia,24.35
347395,2026-06-25,Handysize,Russia,Dhamra,18.33
146227,2026-06-25,Capesize,Russia,Gopalpur,13.85
176707,2026-06-25,Capesize,USA,Dhamra,17.54
36499,2026-06-25,Capesize,Australia,Sagar/Sandheads,13.06
140131,2026-06-25,Capesize,Russia,Gangavaram,14.92
676579,2026-06-25,Supramax,Australia,Sagar/Sandheads,20.81
48691,2026-06-25,Capesize,Indonesia,Dhamra,9.74
426643,2026-06-25,Handysize,USA,Visakhapatnam,19.96
646099,2026-06-25,Supramax,Australia,Dhamra,27.26
329107,2026-06-25,Handysize,Mozambique,Paradip,22.02
700963,2026-06-25,Supramax,Indonesia,Gopalpur,15.88
353491,2026-06-25,Handysize,Russia,Gangavaram,21.55
371779,2026-06-25,Handysize,Russia,Paradip,23.16
188899,2026-06-25,Capesize,USA,Gopalpur,15.86
761923,2026-06-25,Supramax,Mozambique,Sagar/Sandheads,24.18
487603,2026-06-25,Panamax,Indonesia,Gopalpur,15.19
408355,2026-06-25,Handysize,USA,Haldia,19.41
853363,2026-06-25,Supramax,USA,Visakhapatnam,29.98
511987,2026-06-25,Panamax,Indonesia,Visakhapatnam,24.85
469315,2026-06-25,Panamax,Australia,Visakhapatnam,30.49
164515,2026-06-25,Capesize,Russia,Sagar/Sandheads,16.45
377875,2026-06-25,Handysize,Russia,Sagar/Sandheads,31.2
194995,2026-06-25,Capesize,USA,Haldia,20.91
670483,2026-06-25,Supramax,Australia,Paradip,22.41
694867,2026-06-25,Supramax,Indonesia,Gangavaram,20.36
127939,2026-06-25,Capesize,Mozambique,Visakhapatnam,18.53
243764,2026-06-26,Handysize,Australia,Paradip,14.25
749732,2026-06-26,Supramax,Mozambique,Haldia,31.18
164516,2026-06-26,Capesize,Russia,Sagar/Sandheads,16.62
487604,2026-06-26,Panamax,Indonesia,Gopalpur,15.77
231572,2026-06-26,Handysize,Australia,Gopalpur,23.16
414452,2026-06-26,Handysize,USA,Paradip,23.48
66980,2026-06-26,Capesize,Indonesia,Haldia,18.57
286436,2026-06-26,Handysize,Indonesia,Paradip,18.04
152324,2026-06-26,Capesize,Russia,Haldia,16.08
292532,2026-06-26,Handysize,Indonesia,Sagar/Sandheads,22.23
707060,2026-06-26,Supramax,Indonesia,Haldia,20.04
158420,2026-06-26,Capesize,Russia,Paradip,15.13
353492,2026-06-26,Handysize,Russia,Gangavaram,21.59
603428,2026-06-26,Panamax,USA,Dhamra,29.96
542468,2026-06-26,Panamax,Mozambique,Paradip,22.25
54788,2026-06-26,Capesize,Indonesia,Gangavaram,11.85
237668,2026-06-26,Handysize,Australia,Haldia,18.74
597332,2026-06-26,Panamax,Russia,Visakhapatnam,24.15
481508,2026-06-26,Panamax,Indonesia,Gangavaram,22.62
103556,2026-06-26,Capesize,Mozambique,Gopalpur,17.6
682676,2026-06-26,Supramax,Australia,Visakhapatnam,22.39
676580,2026-06-26,Supramax,Australia,Sagar/Sandheads,21.44
85268,2026-06-26,Capesize,Indonesia,Visakhapatnam,15.05
731444,2026-06-26,Supramax,Mozambique,Dhamra,25.12
194996,2026-06-26,Capesize,USA,Haldia,20.63
737540,2026-06-26,Supramax,Mozambique,Gangavaram,20.17
390068,2026-06-26,Handysize,USA,Dhamra,20.98
146228,2026-06-26,Capesize,Russia,Gopalpur,14.45
560756,2026-06-26,Panamax,Russia,Dhamra,32.33
579044,2026-06-26,Panamax,Russia,Haldia,25.21
694868,2026-06-26,Supramax,Indonesia,Gangavaram,20.33
42596,2026-06-26,Capesize,Australia,Visakhapatnam,12.54
469316,2026-06-26,Panamax,Australia,Visakhapatnam,31.32
743636,2026-06-26,Supramax,Mozambique,Gopalpur,18.69
847268,2026-06-26,Supramax,USA,Sagar/Sandheads,24.09
268148,2026-06-26,Handysize,Indonesia,Gangavaram,21.36
371780,2026-06-26,Handysize,Russia,Paradip,23.79
48692,2026-06-26,Capesize,Indonesia,Dhamra,10.03
140132,2026-06-26,Capesize,Russia,Gangavaram,14.97
566852,2026-06-26,Panamax,Russia,Gangavaram,26.19
97460,2026-06-26,Capesize,Mozambique,Gangavaram,13.47
572948,2026-06-26,Panamax,Russia,Gopalpur,28.77
700964,2026-06-26,Supramax,Indonesia,Gopalpur,15.16
822884,2026-06-26,Supramax,USA,Gangavaram,26.69
463220,2026-06-26,Panamax,Australia,Sagar/Sandheads,26.27
262052,2026-06-26,Handysize,Indonesia,Dhamra,11.42
274244,2026-06-26,Handysize,Indonesia,Gopalpur,18.35
804596,2026-06-26,Supramax,Russia,Sagar/Sandheads,24.86
365684,2026-06-26,Handysize,Russia,Haldia,24.18
134036,2026-06-26,Capesize,Russia,Dhamra,20.49
359588,2026-06-26,Handysize,Russia,Gopalpur,18.11
591236,2026-06-26,Panamax,Russia,Sagar/Sandheads,31.24
548564,2026-06-26,Panamax,Mozambique,Sagar/Sandheads,30.34
60884,2026-06-26,Capesize,Indonesia,Gopalpur,12.78
249860,2026-06-26,Handysize,Australia,Sagar/Sandheads,24.2
420548,2026-06-26,Handysize,USA,Sagar/Sandheads,30.14
444932,2026-06-26,Panamax,Australia,Gopalpur,26.1
377876,2026-06-26,Handysize,Russia,Sagar/Sandheads,30.78
585140,2026-06-26,Panamax,Russia,Paradip,26.03
786308,2026-06-26,Supramax,Russia,Gopalpur,25.0
792404,2026-06-26,Supramax,Russia,Haldia,29.54
688772,2026-06-26,Supramax,Indonesia,Dhamra,13.35
853364,2026-06-26,Supramax,USA,Visakhapatnam,29.43
475412,2026-06-26,Panamax,Indonesia,Dhamra,15.37
554660,2026-06-26,Panamax,Mozambique,Visakhapatnam,32.65
438836,2026-06-26,Panamax,Australia,Gangavaram,28.28
774116,2026-06-26,Supramax,Russia,Dhamra,18.08
91364,2026-06-26,Capesize,Mozambique,Dhamra,10.6
255956,2026-06-26,Handysize,Australia,Visakhapatnam,25.36
396164,2026-06-26,Handysize,USA,Gangavaram,23.41
280340,2026-06-26,Handysize,Indonesia,Haldia,19.93
298628,2026-06-26,Handysize,Indonesia,Visakhapatnam,20.82
536372,2026-06-26,Panamax,Mozambique,Haldia,27.22
73076,2026-06-26,Capesize,Indonesia,Paradip,11.57
633908,2026-06-26,Panamax,USA,Sagar/Sandheads,40.62
121844,2026-06-26,Capesize,Mozambique,Sagar/Sandheads,19.66
115748,2026-06-26,Capesize,Mozambique,Paradip,11.53
816788,2026-06-26,Supramax,USA,Dhamra,29.59
182804,2026-06-26,Capesize,USA,Gangavaram,15.17
207188,2026-06-26,Capesize,USA,Sagar/Sandheads,18.56
499796,2026-06-26,Panamax,Indonesia,Paradip,34.73
451028,2026-06-26,Panamax,Australia,Haldia,28.42
627812,2026-06-26,Panamax,USA,Paradip,24.0
658292,2026-06-26,Supramax,Australia,Gopalpur,18.12
213284,2026-06-26,Capesize,USA,Visakhapatnam,18.84
621716,2026-06-26,Panamax,USA,Haldia,29.88
341300,2026-06-26,Handysize,Mozambique,Visakhapatnam,12.12
725348,2026-06-26,Supramax,Indonesia,Visakhapatnam,31.59
310820,2026-06-26,Handysize,Mozambique,Gangavaram,16.85
713156,2026-06-26,Supramax,Indonesia,Paradip,19.57
176708,2026-06-26,Capesize,USA,Dhamra,17.4
524180,2026-06-26,Panamax,Mozambique,Gangavaram,24.03
493700,2026-06-26,Panamax,Indonesia,Haldia,26.06
383972,2026-06-26,Handysize,Russia,Visakhapatnam,19.25
219380,2026-06-26,Handysize,Australia,Dhamra,20.83
79172,2026-06-26,Capesize,Indonesia,Sagar/Sandheads,15.0
335204,2026-06-26,Handysize,Mozambique,Sagar/Sandheads,21.27
511988,2026-06-26,Panamax,Indonesia,Visakhapatnam,25.6
719252,2026-06-26,Supramax,Indonesia,Sagar/Sandheads,17.83
323012,2026-06-26,Handysize,Mozambique,Haldia,16.0
761924,2026-06-26,Supramax,Mozambique,Sagar/Sandheads,23.97
646100,2026-06-26,Supramax,Australia,Dhamra,25.24
24308,2026-06-26,Capesize,Australia,Haldia,16.75
518084,2026-06-26,Panamax,Mozambique,Dhamra,22.11
640004,2026-06-26,Panamax,USA,Visakhapatnam,21.9
188900,2026-06-26,Capesize,USA,Gopalpur,15.24
810692,2026-06-26,Supramax,Russia,Visakhapatnam,26.54
329108,2026-06-26,Handysize,Mozambique,Paradip,21.62
6020,2026-06-26,Capesize,Australia,Dhamra,16.13
798500,2026-06-26,Supramax,Russia,Paradip,19.81
780212,2026-06-26,Supramax,Russia,Gangavaram,31.51
408356,2026-06-26,Handysize,USA,Haldia,19.08
316916,2026-06-26,Handysize,Mozambique,Gopalpur,17.18
426644,2026-06-26,Handysize,USA,Visakhapatnam,19.03
505892,2026-06-26,Panamax,Indonesia,Sagar/Sandheads,27.32
841172,2026-06-26,Supramax,USA,Paradip,28.29
652196,2026-06-26,Supramax,Australia,Gangavaram,17.94
615620,2026-06-26,Panamax,USA,Gopalpur,26.01
201092,2026-06-26,Capesize,USA,Paradip,12.56
225476,2026-06-26,Handysize,Australia,Gangavaram,15.96
768020,2026-06-26,Supramax,Mozambique,Visakhapatnam,25.77
755828,2026-06-26,Supramax,Mozambique,Paradip,16.33
530276,2026-06-26,Panamax,Mozambique,Gopalpur,24.25
835076,2026-06-26,Supramax,USA,Haldia,26.38
30404,2026-06-26,Capesize,Australia,Paradip,16.66
109652,2026-06-26,Capesize,Mozambique,Haldia,13.71
670484,2026-06-26,Supramax,Australia,Paradip,23.19
18212,2026-06-26,Capesize,Australia,Gopalpur,11.25
457124,2026-06-26,Panamax,Australia,Paradip,17.6
304724,2026-06-26,Handysize,Mozambique,Dhamra,21.64
664388,2026-06-26,Supramax,Australia,Haldia,24.74
170612,2026-06-26,Capesize,Russia,Visakhapatnam,16.93
127940,2026-06-26,Capesize,Mozambique,Visakhapatnam,18.63
12116,2026-06-26,Capesize,Australia,Gangavaram,12.03
